"","V11","V207","V210","V223","V323","V375","V465","V533","V534","V535","V551","V555","V573","V661","V686","V754","V800","V1001","V1112","V1215","V1288","V1293","V1392","V1448","V1572","V1635","V1687","V1731","V1733","V1734","V1824","V1875","V2242","V2296","V2448","V2819","V2850","V2859","V2882","V2909","V2930","V2975","V3019","V3045","V3056","V3058","V3059","V3060","V3061","V3173","V3214","V3236","V3237","V3324","V3339","V3402","V3405","V3443","V3472","V3489","V3717","V3729","V3733","V3734","V3736","V3740","V3743","V4019","V4020","V4021","V4022","V4063","V4081","V4086","V4097","V4118","V4408","V4863","V4887","V4983","V4993","V4996","V5023","V5024","V5067","V5084","V5091","V5094","V5099","V5102","V5104","V5108","V5117","V5130","V5209","V5242","V5388","V5465","V5542","V5588","V5868","V5911","V6089","V6153","V6198","V6208","V6220","V6320","V6322","V6421","V6423","V6461","V6481","V6497","V6513","V6542","V6570","V6741","V6745","V6782","V6873","V7013","V7104","V7105","V7118","V7228","V7229","V7249","V7333","V7340","V7437","V7533","V7566","V7605","V7606","V7616","V7769","V7772","V7787","V7789","V7800","V7849","V7871","V7886","V7887","V7890","V8278","V8313","V8317","V8473","V8570","V8919","V8969","V9046","V9078","V9088","V9228","V9300","V9315","V9318","V9354","V9472","V9689","V9954","V9976","V10038","V10249","V10338","V10366","V10654","V10656","V10662","V10663","V10733","V10735","V10807","V10811","V10905","V11042","V11097","V11180","V11185","V11280","V11415","V11619","V11652","V12239","V12243","V12248","V12297","V12405","V12449","V12508","V12509","V12588","V12620","V12638","V12676","V12712","V12731","V12762","V12853","V12922","V13019","V13030","V13033","V13041","V13082","V13083","V13084","V13108","V13149","V13165","V13267","V13314","V13323","V13387","V13613","V13616","V13621","V13640","V13772","V13789","V13823","V13920","V14003","V14208","V14264","V14265","V14266","V14267","V14268","V14388","V14393","V14466","V14627","V14628","V14632","V14633","V14634","V14636","V14639","V14641","V14642","V14645","V14653","V14654","V14658","V14668","V14670","V14671","V14672","V14676","V14677","V14678","V14681","V14683","V14684","V14685","V14703","V14706","V14707","V14708","V14710","V14713","V14714","V14716","V14717","V14718","V14721","V14722","V14724","V14727","V14728","V14732","V14734","V14735","V14747","V14748","V14873","V14883","V14999","V15001","V15070","V15198","V15210","V15212","V15217","V15223","V15354","V15613","V15621","V15623","V15635","V15639","V15749","V15759","V16055","V16056","V16057","V16058","V16135","V16174","V16318","V16346"
"3207",0,7,10,2,0,2,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,2,17,0,0,2,8,3,2,0,0,0,0,0,1,0,0,2,2,0,1,0,2,2,0,0,0,1,0,0,0,11,4,3,3,0,1,2,0,1,3,1,0,0,0,0,19,0,1,0,0,0,0,0,6,0,0,0,0,1,28,2,0,0,6,1,0,0,0,7,0,0,1,1,3,3,1,1,1,1,5,0,0,2,2,0,0,11,26,2,0,1,18,5,0,1,0,0,0,31,0,0,0,0,0,9,6,0,1,6,1,6,1,0,0,0,2,9,14,0,2,139,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,0,0,0,5,3,0,11,2,0,7,1,0,0,0,1,0,2,0,2,0,1,5,5,0,0,0,0,1,0,2,1,2,12,0,0,1,0,0,0,1,5,1,0,0,2,0,0,0,0,5,0,0,17,1,23,21,3,19,12,7,6,9,8,19,26,5,16,4,0,7,35,3,14,7,1,5,5,12,2,17,9,11,17,16,9,5,6,5,15,18,12,0,6,9,32,9,0,1,14,7,1,0,0,0,0,0,2,2,0,1,2,3,0,0,5,3,1,3,1,0,0,0
"3208",0,13,54,1,0,3,1,4,4,2,0,2,10,0,1,4,0,2,3,4,2,1,20,1,3,0,2,4,1,3,0,0,0,0,4,6,5,3,1,3,1,0,2,17,0,3,0,86,18,0,3,0,0,0,0,3,3,3,14,0,1,1,5,2,0,9,1,43,41,1,0,0,0,7,0,0,0,6,0,1,63,1,0,1,8,1,4,4,4,1,5,0,2,7,2,0,1,5,3,0,7,0,1,1,1,6,3,78,86,1,1,3,9,1,1,0,44,2,0,0,0,2,1,0,2,7,9,0,8,2,1,1,1,1,1,0,4,12,12,22,1,0,0,0,0,0,11,0,1,3,1,1,0,2,1,6,0,19,1,1,0,2,0,2,0,4,1,2,1,0,0,0,0,0,0,0,1,5,1,1,0,1,0,3,2,1,2,2,1,0,4,3,2,0,0,2,0,0,0,2,3,2,23,6,1,2,0,0,2,2,1,1,3,3,1,2,0,6,102,6,1,0,7,0,0,7,0,239,47,0,1,0,3,5,0,47,5,26,25,2,23,25,5,8,4,12,20,19,2,17,7,3,7,55,10,14,29,4,17,4,31,9,25,8,23,27,19,10,8,3,6,20,24,19,3,14,9,22,22,1,0,1,0,4,2,2,0,21,4,4,0,1,4,4,1,6,3,2,0,1,1,49,3,38,0
"3209",0,12,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,3,15,0,0,1,2,2,2,0,0,0,0,0,0,0,2,0,4,0,0,1,0,1,0,1,0,1,0,0,3,10,3,1,1,1,0,8,0,16,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,3,0,0,1,0,0,1,1,1,2,6,0,0,0,0,0,6,0,1,0,0,2,0,17,30,1,0,0,12,2,0,249,0,3,0,10,0,4,0,0,0,0,2,0,0,1,0,6,1,0,0,0,0,5,3,23,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,4,0,3,1,0,0,2,0,0,0,0,0,0,3,2,1,1,0,0,1,0,1,3,0,0,3,1,1,3,3,0,29,3,2,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,3,2,0,1,0,0,2,0,0,0,2,1,5,1,0,1,0,0,0,0,2,1,0,11,2,11,21,1,8,6,3,3,6,5,11,5,0,13,5,1,2,14,4,18,12,1,3,7,9,3,8,1,11,4,14,1,3,3,0,19,5,7,1,8,4,8,4,0,4,3,6,0,1,1,0,1,5,1,1,0,3,1,2,0,0,5,2,0,1,7,0,0,0
"3210",0,9,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,2,1,1,0,1,2,5,2,0,0,1,0,0,0,1,0,1,7,0,1,0,0,0,0,1,0,0,0,0,1,3,1,0,4,0,0,3,0,0,0,2,1,0,0,1,11,1,1,0,0,0,0,0,1,0,0,0,5,3,59,3,0,0,9,2,2,1,0,6,3,0,1,1,2,0,1,0,0,0,6,0,1,0,3,0,0,12,8,0,0,0,3,3,0,1,0,0,0,26,0,0,0,0,0,1,1,0,1,0,0,2,1,2,0,0,0,6,2,0,0,19,0,0,5,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,6,1,0,0,0,1,0,0,1,2,0,18,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,4,0,0,2,1,0,0,0,0,0,0,17,13,11,17,2,17,4,3,4,6,2,21,44,4,20,6,1,12,20,8,21,16,3,8,6,14,2,7,7,15,9,21,7,2,4,6,16,15,11,2,9,5,14,22,0,0,1,10,0,0,2,0,0,0,0,2,0,0,1,2,2,0,1,2,0,3,2,0,0,0
"3211",0,17,49,1,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,2,2,3,6,0,0,0,6,9,1,0,0,0,0,0,0,1,12,4,0,1,1,3,1,1,0,3,0,204,75,0,3,0,0,1,1,1,4,7,30,1,2,5,13,19,0,17,0,103,184,7,0,4,2,0,0,0,0,1,1,4,150,11,0,0,12,3,1,1,2,0,2,3,2,0,1,2,0,3,1,1,6,1,0,0,0,0,0,37,3,0,0,1,13,15,1,0,5,0,1,2,0,1,1,0,10,1,7,0,0,2,1,1,0,8,5,0,1,3,4,0,0,0,2,3,11,0,14,1,3,0,0,1,3,6,3,15,0,0,1,1,0,2,0,1,1,1,4,1,1,0,0,0,3,0,0,0,3,4,0,1,0,3,0,7,3,1,4,8,1,0,2,0,1,0,0,0,0,0,0,3,0,2,49,0,0,3,0,5,7,0,0,4,3,7,0,0,0,115,332,3,2,0,4,0,1,3,2,408,45,3,1,1,8,5,2,74,13,34,49,5,28,25,3,9,17,15,29,16,5,36,12,5,11,55,29,35,34,18,30,12,46,6,31,19,40,47,44,15,7,9,10,41,25,34,4,15,22,28,36,5,19,0,0,1,1,2,0,9,6,5,1,0,2,2,6,0,1,18,5,1,4,3,0,55,0
"3212",0,2,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,5,33,3,4,5,1,1,0,0,2,3,6,1,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,1,5,21,2,0,0,4,2,0,1,0,3,0,0,0,0,6,0,2,0,0,2,6,1,1,0,2,0,0,10,22,20,0,0,59,0,0,1,0,0,0,26,0,0,0,0,0,6,5,0,0,1,0,6,0,1,0,0,1,4,9,0,0,158,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,4,0,0,0,2,2,0,1,2,7,4,2,0,0,2,0,1,2,2,0,12,1,11,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11,0,5,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,2,0,0,13,8,12,12,2,10,8,3,8,6,6,18,13,2,13,1,3,4,34,6,12,5,1,9,5,8,4,7,5,15,7,13,3,1,2,2,20,8,8,0,6,1,12,15,1,0,3,7,0,1,1,0,0,1,1,3,0,0,0,1,6,1,1,0,1,0,1,0,0,0
"3213",0,24,47,2,0,1,0,0,0,0,0,0,0,0,6,0,0,3,5,1,1,0,26,3,1,0,2,2,4,0,0,0,3,0,4,1,4,1,1,6,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,11,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,4,0,3,2,1,0,1,33,1,0,0,6,2,0,1,0,5,1,2,2,6,5,0,5,1,5,0,5,0,0,1,1,0,0,18,30,0,1,1,20,3,0,1,0,0,0,2,0,0,0,0,3,4,9,1,5,1,1,10,13,4,2,2,2,8,0,7,1,0,1,1,4,0,4,0,3,2,3,2,0,4,11,9,10,8,1,0,0,1,0,2,0,5,0,0,0,1,0,0,0,1,0,3,1,1,1,0,1,1,0,3,0,3,2,3,0,1,2,0,0,0,0,0,0,5,0,2,1,4,0,10,0,2,0,0,0,0,1,0,2,3,1,0,0,0,0,0,1,0,5,0,6,3,0,0,0,0,0,0,3,3,0,15,1,19,21,1,8,14,4,3,3,8,9,8,1,17,3,2,2,32,3,6,11,3,7,8,20,4,15,0,4,19,16,4,4,4,7,7,17,17,3,8,4,14,7,3,38,0,0,5,0,3,10,0,2,10,0,3,2,1,6,3,1,2,2,0,0,47,4,9,0
"3214",0,2,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,10,30,9,7,1,0,0,3,0,2,1,6,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,1,43,0,0,0,10,0,0,3,0,2,1,1,1,2,2,0,1,0,0,2,14,0,1,0,2,0,0,35,35,5,2,0,31,0,0,0,0,2,0,30,0,0,0,0,0,6,0,0,1,4,0,3,0,1,2,0,2,9,0,0,2,89,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,5,1,0,0,2,0,0,8,4,0,5,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,4,1,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,12,6,11,19,2,11,11,4,1,12,5,12,21,6,11,11,1,7,23,4,6,11,4,17,7,25,5,11,8,9,12,12,3,3,6,6,18,11,14,5,8,14,9,19,0,2,4,15,0,0,3,0,0,3,1,1,0,1,0,1,0,1,1,2,0,1,26,0,0,0
"3215",0,1,4,0,0,2,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,1,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,5,0,2,0,0,1,0,0,0,0,0,0,4,14,3,2,8,1,0,4,0,17,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,5,2,0,1,3,1,1,0,2,0,3,0,0,0,0,2,7,0,0,2,0,5,1,9,24,1,0,0,15,2,0,1050,0,0,0,26,0,8,0,0,0,7,6,0,2,0,0,10,1,2,1,0,2,8,1,7,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,4,0,0,1,0,1,9,8,0,16,5,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,4,0,0,0,0,0,0,4,2,0,2,0,1,0,0,0,0,2,0,0,10,12,12,9,2,11,9,3,3,6,8,8,5,2,21,12,6,0,15,6,22,14,0,9,1,16,2,6,8,9,4,14,3,2,3,1,18,17,24,2,6,1,12,5,0,0,3,10,0,3,0,0,0,2,1,1,0,2,1,0,0,0,5,1,0,3,0,0,0,0
"3216",0,16,24,3,0,2,0,0,0,0,0,10,0,0,0,0,0,2,0,1,1,0,7,0,4,0,1,2,0,1,0,0,0,0,1,0,0,0,13,0,2,0,1,0,0,0,0,0,0,0,2,6,6,2,1,1,3,4,1,33,0,3,2,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,3,27,2,0,0,8,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,3,0,0,0,2,21,0,9,38,10,0,0,11,1,0,423,2,1,1,21,0,6,0,0,0,10,5,0,2,0,0,9,0,2,3,0,2,4,2,9,0,0,3,1,6,0,0,0,0,0,8,1,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,0,1,0,1,2,1,0,0,1,0,0,2,1,0,14,4,17,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,1,4,11,2,5,0,0,1,0,0,0,1,2,0,5,0,0,1,0,0,0,2,2,0,12,2,9,9,0,9,8,1,5,5,4,12,13,1,15,6,3,2,22,2,20,6,0,12,9,13,1,9,6,10,10,8,9,2,3,2,20,5,14,0,1,15,10,7,1,0,3,10,0,2,1,45,0,0,1,1,0,1,0,2,0,0,1,3,0,0,2,0,1,0
"3217",0,9,20,0,0,2,0,0,0,0,0,1,0,0,0,3,0,1,1,5,1,4,30,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,8,0,1,0,0,1,0,1,0,0,0,0,6,4,7,2,3,0,0,2,0,25,1,2,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,3,20,1,0,0,16,1,1,0,0,4,0,3,1,1,5,2,0,0,1,0,5,1,0,0,4,3,0,33,5,0,0,0,10,2,0,264,1,1,0,21,0,10,0,0,3,3,8,0,3,2,2,12,0,3,1,4,2,2,1,9,2,0,1,0,14,1,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,1,0,4,0,7,0,0,1,3,0,0,2,0,15,8,31,0,8,1,1,1,0,1,0,11,1,2,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,0,2,0,1,3,1,1,0,0,0,0,2,2,0,13,6,10,18,4,12,5,1,4,8,5,14,16,0,13,4,2,3,19,8,11,5,3,3,8,11,2,4,5,13,7,8,3,5,2,0,16,11,3,5,5,4,7,5,3,2,0,4,0,0,2,9,0,0,5,2,0,3,0,1,1,2,1,6,1,4,5,0,0,0
"3218",0,7,135,1,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,3,2,6,1,0,2,4,2,0,2,0,0,0,1,1,5,17,0,1,1,1,1,0,0,0,50,6,245,79,0,4,0,0,0,1,4,1,1,76,0,0,6,89,9,6,19,0,173,184,14,0,9,0,0,0,0,0,0,0,2,61,5,1,1,6,0,1,1,1,1,3,0,1,1,5,1,1,0,3,0,9,0,1,1,1,2,0,50,21,0,1,1,6,1,0,1,1,3,0,1,13,0,0,0,2,1,5,5,1,3,0,1,2,1,0,1,4,5,10,62,0,0,0,0,2,1,17,1,2,0,1,4,8,1,2,11,0,1,0,2,0,3,0,1,3,3,4,1,2,0,0,1,0,0,0,4,2,1,1,0,1,0,0,1,0,2,17,1,4,0,6,0,0,0,4,1,0,0,1,2,3,0,59,0,2,1,0,11,12,4,0,0,2,2,2,0,0,103,193,6,3,1,0,0,2,3,0,178,16,0,0,0,1,2,2,56,7,9,17,2,13,6,8,2,7,8,12,15,4,22,10,0,7,23,6,13,23,4,15,5,15,4,13,10,19,12,31,8,7,6,10,14,17,20,1,8,11,22,17,0,7,0,0,0,1,1,0,9,1,3,0,0,0,1,1,2,0,3,0,0,0,3,1,54,0
"3219",0,23,99,7,0,1,2,0,0,0,0,0,0,0,36,1,0,2,1,2,2,5,17,4,0,2,1,2,15,0,0,13,4,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,17,1,0,4,0,3,2,35,1,0,10,2,0,0,2,0,2,0,1,6,8,3,1,0,13,2,2,6,0,0,5,1,0,0,8,3,0,3,4,9,0,0,5,0,0,0,6,0,0,0,0,4,4,4,0,6,1,0,11,1,2,1,2,0,7,3,5,1,0,0,1,7,1,4,0,0,4,1,4,0,17,40,44,3,34,4,0,1,0,0,3,0,1,0,0,0,0,0,0,4,0,0,4,3,4,1,0,1,1,0,2,0,3,1,2,0,0,7,0,0,0,0,5,0,9,0,2,1,2,0,2,3,2,0,0,0,0,1,1,0,6,4,0,0,0,3,1,4,0,3,0,1,5,6,2,0,0,0,0,5,4,0,15,7,19,15,1,12,8,3,4,9,7,12,10,2,22,8,3,3,29,5,9,15,1,14,3,15,3,8,10,12,19,5,5,0,8,5,12,19,19,3,4,7,18,7,15,118,0,0,19,2,4,41,28,1,0,0,0,0,0,1,7,2,1,0,0,1,7,1,0,0
"3220",0,7,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,15,0,3,0,1,1,4,1,0,1,0,0,0,0,0,0,13,0,1,0,0,1,0,0,0,0,0,0,5,14,12,8,1,0,1,0,0,23,0,2,1,0,0,0,9,0,1,0,0,0,0,0,0,2,0,0,0,1,18,0,1,0,5,0,1,3,1,2,2,1,0,0,4,0,0,0,0,1,9,0,0,0,3,10,0,16,31,1,0,0,6,1,0,397,0,0,1,10,0,7,0,0,0,15,5,0,0,0,0,9,2,3,0,2,1,8,1,7,2,1,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,4,4,0,0,0,1,0,7,2,0,8,6,2,0,3,0,1,3,0,0,0,0,5,1,0,0,0,0,0,0,1,9,0,5,0,0,1,0,0,0,6,2,0,2,0,2,1,0,0,0,1,0,0,15,5,10,11,1,10,7,2,5,9,11,13,8,1,16,4,2,3,22,4,16,5,5,5,10,12,5,8,6,5,7,24,5,1,7,2,20,9,19,1,9,3,15,10,0,4,6,7,0,0,0,38,0,0,2,2,0,0,0,2,0,1,1,1,0,0,1,0,1,0
"3221",0,13,45,9,0,5,0,4,5,1,0,0,0,0,3,0,0,2,2,0,0,1,12,0,0,1,2,2,3,2,0,0,2,2,1,4,4,8,1,1,3,1,0,0,0,0,0,0,0,14,1,0,0,2,0,1,0,5,0,2,1,4,0,0,1,1,1,1,1,0,0,0,0,0,2,1,0,5,0,4,24,0,0,4,3,0,0,2,0,0,0,0,2,4,8,0,1,0,1,3,7,0,0,0,3,9,0,42,28,0,0,0,11,0,0,1,18,0,1,6,0,0,0,0,1,11,7,0,3,1,1,4,7,1,0,3,3,4,1,13,2,0,1,4,58,0,3,2,1,2,0,10,1,4,10,5,2,24,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3,0,4,0,1,3,0,0,0,0,3,0,2,0,1,0,0,0,0,4,0,10,1,0,2,7,0,11,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,3,0,1,5,2,2,0,0,0,0,2,4,0,19,7,18,13,5,15,6,2,3,3,11,9,9,4,24,3,1,4,33,3,12,12,3,7,4,22,1,13,7,19,24,11,8,4,10,4,15,16,24,0,4,8,16,7,6,30,0,0,2,0,1,5,5,0,2,1,0,2,1,0,2,1,1,1,0,0,28,5,0,1
"3222",0,19,46,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,8,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,3,16,16,2,2,0,3,6,1,33,1,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,5,18,0,0,0,7,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,5,1,5,0,8,10,1,0,0,21,0,0,562,0,0,0,15,0,13,0,0,2,1,2,0,0,2,0,7,1,3,1,3,4,2,3,32,1,1,0,1,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,3,0,0,0,0,3,0,0,0,0,2,0,15,1,0,9,0,9,0,3,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,2,2,0,14,4,1,10,0,5,3,4,4,4,1,3,4,3,9,5,0,1,23,2,10,12,1,4,2,5,0,6,9,7,3,5,6,2,1,0,15,5,4,0,6,6,6,5,3,17,0,14,0,1,2,0,0,0,2,0,0,1,1,2,0,5,0,1,0,3,0,0,1,0
"3223",0,32,52,5,0,2,0,1,1,0,0,0,0,0,4,0,0,5,1,3,0,3,39,2,2,0,3,4,4,0,0,0,1,0,4,1,2,8,0,2,4,2,0,0,0,0,0,2,0,4,1,0,0,5,3,4,4,7,0,0,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,2,10,1,0,3,5,1,0,0,0,1,1,0,4,3,8,0,0,0,5,1,4,0,0,0,0,0,0,32,25,0,0,2,12,0,0,0,21,0,0,1,0,0,0,0,8,8,9,0,4,3,1,9,10,2,4,0,4,5,2,57,0,0,1,3,47,2,5,1,1,1,3,6,0,8,10,12,0,3,0,0,0,4,0,4,2,1,0,1,0,0,0,0,0,2,0,0,3,1,0,0,2,1,1,3,3,0,3,3,1,0,12,0,0,0,1,1,0,5,0,0,2,2,0,10,0,1,0,0,0,1,7,0,4,2,1,0,0,0,1,0,2,0,1,0,1,6,1,1,0,0,0,0,2,7,0,9,5,12,6,0,5,6,3,2,5,5,2,5,2,11,5,0,7,34,2,11,4,1,3,4,11,2,3,7,8,10,7,8,1,1,2,14,6,8,0,6,7,10,7,2,36,0,0,1,0,1,12,1,1,8,0,0,0,2,5,2,5,1,1,0,4,14,6,0,0
"3224",0,5,19,0,0,0,0,0,0,0,0,1,1,1,0,0,4,1,0,4,0,0,5,0,2,0,0,0,0,4,0,1,0,5,0,4,3,0,1,0,1,2,2,1,0,8,2,20,8,0,0,0,0,0,1,0,6,3,16,0,0,1,51,3,0,5,0,32,32,1,0,3,0,0,1,0,0,3,1,0,8,1,0,0,0,0,1,1,1,0,1,0,2,0,0,1,2,0,2,0,2,1,0,0,1,1,0,3,6,0,0,1,0,0,0,0,0,2,1,0,4,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,2,1,2,1,0,1,0,5,6,2,3,1,1,3,5,6,0,1,0,1,4,0,0,0,0,4,0,7,1,3,1,1,1,5,5,2,34,0,0,3,0,2,0,5,3,3,0,0,0,2,2,5,1,0,3,1,0,0,0,2,0,0,0,1,0,8,6,0,1,0,0,0,5,0,0,1,1,2,0,0,0,18,28,3,1,1,0,0,2,2,0,96,18,0,0,0,3,0,2,2,1,3,7,1,1,3,0,0,0,0,1,1,0,2,1,0,4,3,0,2,3,0,7,1,1,0,2,0,2,4,4,0,1,2,1,2,2,1,0,4,1,4,2,1,8,0,0,1,1,0,0,9,1,0,0,2,2,2,3,3,1,0,0,0,0,18,3,4,0
"3225",6,5,29,0,0,11,1,0,0,0,5,4,0,3,1,5,6,0,1,1,2,1,3,1,5,1,3,4,0,1,0,1,0,0,0,6,7,2,0,0,1,2,2,0,0,61,6,142,32,0,1,0,0,0,0,0,1,3,33,0,1,0,108,11,1,57,0,121,168,14,3,8,0,0,0,0,0,1,1,0,81,1,0,0,9,0,2,0,3,3,3,0,1,4,0,2,2,2,1,0,8,0,1,0,1,1,2,41,18,0,0,0,11,3,1,3,13,1,3,0,3,0,2,0,1,2,9,6,1,0,24,1,0,6,5,1,0,4,3,0,1,1,0,0,2,0,9,0,4,3,0,2,2,3,0,1,0,0,2,2,0,0,0,5,2,5,1,1,0,0,1,0,0,0,0,1,2,4,1,0,0,0,0,3,0,1,5,0,1,1,8,0,0,0,2,1,1,0,1,1,1,1,73,2,1,1,3,18,6,1,0,3,3,4,3,0,0,147,415,16,0,1,1,1,0,2,1,553,94,5,31,0,2,0,1,31,5,16,22,3,11,17,6,5,4,1,12,14,4,9,11,1,8,31,14,21,19,5,15,4,32,6,15,6,27,12,26,5,3,2,7,11,10,20,1,6,8,13,14,0,1,0,0,1,0,0,0,22,0,0,2,0,0,4,3,3,1,4,0,0,1,9,0,55,0
"3226",0,27,34,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,9,0,1,0,4,1,0,0,0,0,0,0,1,3,1,10,0,0,2,2,1,5,0,0,0,1,1,1,4,0,0,3,0,2,2,3,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,1,0,0,0,0,11,0,2,2,3,4,0,0,0,0,2,0,1,5,7,0,2,0,3,0,6,0,0,0,2,0,0,7,10,0,1,0,4,1,0,0,0,0,0,6,0,3,0,0,8,9,7,0,1,1,0,3,10,2,3,3,3,3,1,18,0,0,8,3,6,1,3,2,0,1,7,2,0,5,25,20,2,3,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,4,5,1,0,0,2,0,0,2,0,0,0,1,1,0,4,0,0,0,0,1,1,3,0,0,0,6,0,1,0,1,0,0,0,0,1,0,3,4,3,0,0,3,2,0,4,0,3,0,0,8,0,6,0,0,0,0,3,10,0,10,3,11,5,1,4,7,7,1,4,1,11,2,1,10,1,3,2,25,1,5,6,2,3,5,10,1,9,7,6,12,10,5,0,1,3,7,11,11,1,2,11,7,10,4,24,0,0,1,1,0,2,3,1,10,1,2,2,1,2,0,0,1,0,0,0,3,16,0,0
